b1,b2,b3,x,y,S,J1_star,G,alpha_star,alpha_idx,is_degenerate
0.3375000000,0.6000000000,0.0625000000,0.6312500000,0.0541265877,0.6000000000,0.7866450060,0.1866450060,1.4137166941,162,0
0.3375000000,0.6125000000,0.0500000000,0.6375000000,0.0433012702,0.6125000000,0.7988783376,0.1863783376,1.4049900479,161,0
0.3375000000,0.6250000000,0.0375000000,0.6437500000,0.0324759526,0.6250000000,0.8111159625,0.1861159625,1.3962634016,160,0
0.3375000000,0.6375000000,0.0250000000,0.6500000000,0.0216506351,0.6375000000,0.8233646818,0.1858646818,1.3962634016,160,0
0.3375000000,0.6500000000,0.0125000000,0.6562500000,0.0108253175,0.6500000000,0.8356179942,0.1856179942,1.3875367553,159,0
0.3375000000,0.6625000000,0.0000000000,0.6625000000,0.0000000000,0.6625000000,0.8478790004,0.1853790004,1.3875367553,159,0
0.3500000000,0.0000000000,0.6500000000,0.3250000000,0.5629165125,0.6500000000,0.8429719195,0.1929719195,0.6981317008,80,0
0.3500000000,0.0125000000,0.6375000000,0.3312500000,0.5520911949,0.6375000000,0.8307323749,0.1932323749,0.6894050545,79,0
0.3500000000,0.0250000000,0.6250000000,0.3375000000,0.5412658774,0.6250000000,0.8184962844,0.1934962844,0.6806784083,78,0
0.3500000000,0.0375000000,0.6125000000,0.3437500000,0.5304405598,0.6125000000,0.8062730326,0.1937730326,0.6806784083,78,0
0.3500000000,0.0500000000,0.6000000000,0.3500000000,0.5196152423,0.6000000000,0.7940544652,0.1940544652,0.6719517620,77,0
0.3500000000,0.0625000000,0.5875000000,0.3562500000,0.5087899247,0.5875000000,0.7818443920,0.1943443920,0.6719517620,77,0
0.3500000000,0.0750000000,0.5750000000,0.3625000000,0.4979646072,0.5750000000,0.7696448267,0.1946448267,0.6632251158,76,0
0.3500000000,0.0875000000,0.5625000000,0.3687500000,0.4871392896,0.5625000000,0.7574519687,0.1949519687,0.6544984695,75,0
0.3500000000,0.1000000000,0.5500000000,0.3750000000,0.4763139721,0.5500000000,0.7452691373,0.1952691373,0.6544984695,75,0
0.3500000000,0.1125000000,0.5375000000,0.3812500000,0.4654886545,0.5375000000,0.7330979291,0.1955979291,0.6457718232,74,0
0.3500000000,0.1250000000,0.5250000000,0.3875000000,0.4546633370,0.5250000000,0.7209354801,0.1959354801,0.6370451770,73,0
0.3500000000,0.1375000000,0.5125000000,0.3937500000,0.4438380194,0.5125000000,0.7087826650,0.1962826650,0.6283185307,72,0
0.3500000000,0.1500000000,0.5000000000,0.4000000000,0.4330127019,0.5000000000,0.6966428923,0.1966428923,0.6283185307,72,0
0.3500000000,0.1625000000,0.4875000000,0.4062500000,0.4221873843,0.4875000000,0.6845155170,0.1970155170,0.6195918845,71,0
0.3500000000,0.1750000000,0.4750000000,0.4125000000,0.4113620668,0.4750000000,0.6723998048,0.1973998048,0.6108652382,70,0
0.3500000000,0.1875000000,0.4625000000,0.4187500000,0.4005367493,0.4625000000,0.6666666667,0.2041666667,0.0000000000,0,0
0.3500000000,0.2000000000,0.4500000000,0.4250000000,0.3897114317,0.4500000000,0.6666666667,0.2166666667,0.0000000000,0,0
0.3500000000,0.2125000000,0.4375000000,0.4312500000,0.3788861142,0.4375000000,0.6666666667,0.2291666667,0.0000000000,0,0
0.3500000000,0.2250000000,0.4250000000,0.4375000000,0.3680607966,0.4250000000,0.6666666667,0.2416666667,0.0000000000,0,0
0.3500000000,0.2375000000,0.4125000000,0.4437500000,0.3572354791,0.4125000000,0.6666666667,0.2541666667,0.0000000000,0,0
0.3500000000,0.2500000000,0.4000000000,0.4500000000,0.3464101615,0.4000000000,0.6666666667,0.2666666667,0.0000000000,0,0
0.3500000000,0.2625000000,0.3875000000,0.4562500000,0.3355848440,0.3875000000,0.6666666667,0.2791666667,0.0000000000,0,0
0.3500000000,0.2750000000,0.3750000000,0.4625000000,0.3247595264,0.3750000000,0.6666666667,0.2916666667,0.0000000000,0,0
0.3500000000,0.2875000000,0.3625000000,0.4687500000,0.3139342089,0.3625000000,0.6666666667,0.3041666667,0.0000000000,0,0
0.3500000000,0.3000000000,0.3500000000,0.4750000000,0.3031088913,0.3500000000,0.6666666667,0.3166666667,0.0000000000,0,0
0.3500000000,0.3125000000,0.3375000000,0.4812500000,0.2922835738,0.3500000000,0.6666666667,0.3166666667,0.0000000000,0,0
0.3500000000,0.3250000000,0.3250000000,0.4875000000,0.2814582562,0.3500000000,0.6666666667,0.3166666667,0.0000000000,0,0
0.3500000000,0.3375000000,0.3125000000,0.4937500000,0.2706329387,0.3500000000,0.6666666667,0.3166666667,0.0000000000,0,0
0.3500000000,0.3500000000,0.3000000000,0.5000000000,0.2598076211,0.3500000000,0.6666666667,0.3166666667,0.0000000000,0,0
0.3500000000,0.3625000000,0.2875000000,0.5062500000,0.2489823036,0.3625000000,0.6666666667,0.3041666667,0.0000000000,0,0
0.3500000000,0.3750000000,0.2750000000,0.5125000000,0.2381569860,0.3750000000,0.6666666667,0.2916666667,0.0000000000,0,0
0.3500000000,0.3875000000,0.2625000000,0.5187500000,0.2273316685,0.3875000000,0.6666666667,0.2791666667,0.0000000000,0,0
0.3500000000,0.4000000000,0.2500000000,0.5250000000,0.2165063509,0.4000000000,0.6666666667,0.2666666667,0.0000000000,0,0
0.3500000000,0.4125000000,0.2375000000,0.5312500000,0.2056810334,0.4125000000,0.6666666667,0.2541666667,0.0000000000,0,0
0.3500000000,0.4250000000,0.2250000000,0.5375000000,0.1948557159,0.4250000000,0.6666666667,0.2416666667,0.0000000000,0,0
0.3500000000,0.4375000000,0.2125000000,0.5437500000,0.1840303983,0.4375000000,0.6666666667,0.2291666667,0.0000000000,0,0
0.3500000000,0.4500000000,0.2000000000,0.5500000000,0.1732050808,0.4500000000,0.6666666667,0.2166666667,0.0000000000,0,0
0.3500000000,0.4625000000,0.1875000000,0.5562500000,0.1623797632,0.4625000000,0.6666666667,0.2041666667,0.0000000000,0,0
0.3500000000,0.4750000000,0.1750000000,0.5625000000,0.1515544457,0.4750000000,0.6723998048,0.1973998048,1.4835298642,170,0
0.3500000000,0.4875000000,0.1625000000,0.5687500000,0.1407291281,0.4875000000,0.6845155170,0.1970155170,1.4748032179,169,0
0.3500000000,0.5000000000,0.1500000000,0.5750000000,0.1299038106,0.5000000000,0.6966428923,0.1966428923,1.4660765717,168,0
0.3500000000,0.5125000000,0.1375000000,0.5812500000,0.1190784930,0.5125000000,0.7087826650,0.1962826650,1.4660765717,168,0
0.3500000000,0.5250000000,0.1250000000,0.5875000000,0.1082531755,0.5250000000,0.7209354801,0.1959354801,1.4573499254,167,0
0.3500000000,0.5375000000,0.1125000000,0.5937500000,0.0974278579,0.5375000000,0.7330979291,0.1955979291,1.4486232792,166,0
0.3500000000,0.5500000000,0.1000000000,0.6000000000,0.0866025404,0.5500000000,0.7452691373,0.1952691373,1.4398966329,165,0
0.3500000000,0.5625000000,0.0875000000,0.6062500000,0.0757772228,0.5625000000,0.7574519687,0.1949519687,1.4398966329,165,0
0.3500000000,0.5750000000,0.0750000000,0.6125000000,0.0649519053,0.5750000000,0.7696448267,0.1946448267,1.4311699866,164,0
0.3500000000,0.5875000000,0.0625000000,0.6187500000,0.0541265877,0.5875000000,0.7818443920,0.1943443920,1.4224433404,163,0
0.3500000000,0.6000000000,0.0500000000,0.6250000000,0.0433012702,0.6000000000,0.7940544652,0.1940544652,1.4224433404,163,0
0.3500000000,0.6125000000,0.0375000000,0.6312500000,0.0324759526,0.6125000000,0.8062730326,0.1937730326,1.4137166941,162,0
0.3500000000,0.6250000000,0.0250000000,0.6375000000,0.0216506351,0.6250000000,0.8184962844,0.1934962844,1.4137166941,162,0
0.3500000000,0.6375000000,0.0125000000,0.6437500000,0.0108253175,0.6375000000,0.8307323749,0.1932323749,1.4049900479,161,0
0.3500000000,0.6500000000,0.0000000000,0.6500000000,0.0000000000,0.6500000000,0.8429719195,0.1929719195,1.3962634016,160,0
0.3625000000,0.0000000000,0.6375000000,0.3187500000,0.5520911949,0.6375000000,0.8381243110,0.2006243110,0.6806784083,78,0
0.3625000000,0.0125000000,0.6250000000,0.3250000000,0.5412658774,0.6250000000,0.8259021456,0.2009021456,0.6719517620,77,0
0.3625000000,0.0250000000,0.6125000000,0.3312500000,0.5304405598,0.6125000000,0.8136920724,0.2011920724,0.6719517620,77,0
0.3625000000,0.0375000000,0.6000000000,0.3375000000,0.5196152423,0.6000000000,0.8014880703,0.2014880703,0.6632251158,76,0
0.3625000000,0.0500000000,0.5875000000,0.3437500000,0.5087899247,0.5875000000,0.7892914709,0.2017914709,0.6632251158,76,0
0.3625000000,0.0625000000,0.5750000000,0.3500000000,0.4979646072,0.5750000000,0.7771071057,0.2021071057,0.6544984695,75,0
0.3625000000,0.0750000000,0.5625000000,0.3562500000,0.4871392896,0.5625000000,0.7649297842,0.2024297842,0.6457718232,74,0
0.3625000000,0.0875000000,0.5500000000,0.3625000000,0.4763139721,0.5500000000,0.7527610139,0.2027610139,0.6457718232,74,0
0.3625000000,0.1000000000,0.5375000000,0.3687500000,0.4654886545,0.5375000000,0.7406059673,0.2031059673,0.6370451770,73,0
0.3625000000,0.1125000000,0.5250000000,0.3750000000,0.4546633370,0.5250000000,0.7284600086,0.2034600086,0.6283185307,72,0
0.3625000000,0.1250000000,0.5125000000,0.3812500000,0.4438380194,0.5125000000,0.7163240089,0.2038240089,0.6195918845,71,0
0.3625000000,0.1375000000,0.5000000000,0.3875000000,0.4330127019,0.5000000000,0.7041991703,0.2041991703,0.6195918845,71,0
0.3625000000,0.1500000000,0.4875000000,0.3937500000,0.4221873843,0.4875000000,0.6920892207,0.2045892207,0.6108652382,70,0
0.3625000000,0.1625000000,0.4750000000,0.4000000000,0.4113620668,0.4750000000,0.6799912511,0.2049912511,0.6021385919,69,0
0.3625000000,0.1750000000,0.4625000000,0.4062500000,0.4005367493,0.4625000000,0.6679061222,0.2054061222,0.5934119457,68,0
0.3625000000,0.1875000000,0.4500000000,0.4125000000,0.3897114317,0.4500000000,0.6666666667,0.2166666667,0.0000000000,0,0
0.3625000000,0.2000000000,0.4375000000,0.4187500000,0.3788861142,0.4375000000,0.6666666667,0.2291666667,0.0000000000,0,0
0.3625000000,0.2125000000,0.4250000000,0.4250000000,0.3680607966,0.4250000000,0.6666666667,0.2416666667,0.0000000000,0,0
0.3625000000,0.2250000000,0.4125000000,0.4312500000,0.3572354791,0.4125000000,0.6666666667,0.2541666667,0.0000000000,0,0
0.3625000000,0.2375000000,0.4000000000,0.4375000000,0.3464101615,0.4000000000,0.6666666667,0.2666666667,0.0000000000,0,0
0.3625000000,0.2500000000,0.3875000000,0.4437500000,0.3355848440,0.3875000000,0.6666666667,0.2791666667,0.0000000000,0,0
0.3625000000,0.2625000000,0.3750000000,0.4500000000,0.3247595264,0.3750000000,0.6666666667,0.2916666667,0.0000000000,0,0
0.3625000000,0.2750000000,0.3625000000,0.4562500000,0.3139342089,0.3625000000,0.6666666667,0.3041666667,0.0000000000,0,0
0.3625000000,0.2875000000,0.3500000000,0.4625000000,0.3031088913,0.3625000000,0.6666666667,0.3041666667,0.0000000000,0,0
0.3625000000,0.3000000000,0.3375000000,0.4687500000,0.2922835738,0.3625000000,0.6666666667,0.3041666667,0.0000000000,0,0
0.3625000000,0.3125000000,0.3250000000,0.4750000000,0.2814582562,0.3625000000,0.6666666667,0.3041666667,0.0000000000,0,0
0.3625000000,0.3250000000,0.3125000000,0.4812500000,0.2706329387,0.3625000000,0.6666666667,0.3041666667,0.0000000000,0,0
0.3625000000,0.3375000000,0.3000000000,0.4875000000,0.2598076211,0.3625000000,0.6666666667,0.3041666667,0.0000000000,0,0
0.3625000000,0.3500000000,0.2875000000,0.4937500000,0.2489823036,0.3625000000,0.6666666667,0.3041666667,0.0000000000,0,0
0.3625000000,0.3625000000,0.2750000000,0.5000000000,0.2381569860,0.3625000000,0.6666666667,0.3041666667,0.0000000000,0,0
0.3625000000,0.3750000000,0.2625000000,0.5062500000,0.2273316685,0.3750000000,0.6666666667,0.2916666667,0.0000000000,0,0
0.3625000000,0.3875000000,0.2500000000,0.5125000000,0.2165063509,0.3875000000,0.6666666667,0.2791666667,0.0000000000,0,0
0.3625000000,0.4000000000,0.2375000000,0.5187500000,0.2056810334,0.4000000000,0.6666666667,0.2666666667,0.0000000000,0,0
0.3625000000,0.4125000000,0.2250000000,0.5250000000,0.1948557159,0.4125000000,0.6666666667,0.2541666667,0.0000000000,0,0
0.3625000000,0.4250000000,0.2125000000,0.5312500000,0.1840303983,0.4250000000,0.6666666667,0.2416666667,0.0000000000,0,0
0.3625000000,0.4375000000,0.2000000000,0.5375000000,0.1732050808,0.4375000000,0.6666666667,0.2291666667,0.0000000000,0,0
0.3625000000,0.4500000000,0.1875000000,0.5437500000,0.1623797632,0.4500000000,0.6666666667,0.2166666667,0.0000000000,0,0
0.3625000000,0.4625000000,0.1750000000,0.5500000000,0.1515544457,0.4625000000,0.6679061222,0.2054061222,1.5009831567,172,0
0.3625000000,0.4750000000,0.1625000000,0.5562500000,0.1407291281,0.4750000000,0.6799912511,0.2049912511,1.4922565105,171,0
0.3625000000,0.4875000000,0.1500000000,0.5625000000,0.1299038106,0.4875000000,0.6920892207,0.2045892207,1.4835298642,170,0
0.3625000000,0.5000000000,0.1375000000,0.5687500000,0.1190784930,0.5000000000,0.7041991703,0.2041991703,1.4748032179,169,0
0.3625000000,0.5125000000,0.1250000000,0.5750000000,0.1082531755,0.5125000000,0.7163240089,0.2038240089,1.4748032179,169,0
0.3625000000,0.5250000000,0.1125000000,0.5812500000,0.0974278579,0.5250000000,0.7284600086,0.2034600086,1.4660765717,168,0
0.3625000000,0.5375000000,0.1000000000,0.5875000000,0.0866025404,0.5375000000,0.7406059673,0.2031059673,1.4573499254,167,0
0.3625000000,0.5500000000,0.0875000000,0.5937500000,0.0757772228,0.5500000000,0.7527610139,0.2027610139,1.4486232792,166,0
0.3625000000,0.5625000000,0.0750000000,0.6000000000,0.0649519053,0.5625000000,0.7649297842,0.2024297842,1.4486232792,166,0
0.3625000000,0.5750000000,0.0625000000,0.6062500000,0.0541265877,0.5750000000,0.7771071057,0.2021071057,1.4398966329,165,0
0.3625000000,0.5875000000,0.0500000000,0.6125000000,0.0433012702,0.5875000000,0.7892914709,0.2017914709,1.4311699866,164,0
0.3625000000,0.6000000000,0.0375000000,0.6187500000,0.0324759526,0.6000000000,0.8014880703,0.2014880703,1.4311699866,164,0
0.3625000000,0.6125000000,0.0250000000,0.6250000000,0.0216506351,0.6125000000,0.8136920724,0.2011920724,1.4224433404,163,0
0.3625000000,0.6250000000,0.0125000000,0.6312500000,0.0108253175,0.6250000000,0.8259021456,0.2009021456,1.4224433404,163,0
0.3625000000,0.6375000000,0.0000000000,0.6375000000,0.0000000000,0.6375000000,0.8381243110,0.2006243110,1.4137166941,162,0
0.3750000000,0.0000000000,0.6250000000,0.3125000000,0.5412658774,0.6250000000,0.8333313139,0.2083313139,0.6632251158,76,0
0.3750000000,0.0125000000,0.6125000000,0.3187500000,0.5304405598,0.6125000000,0.8211347145,0.2086347145,0.6632251158,76,0
0.3750000000,0.0250000000,0.6000000000,0.3250000000,0.5196152423,0.6000000000,0.8089450740,0.2089450740,0.6544984695,75,0
0.3750000000,0.0375000000,0.5875000000,0.3312500000,0.5087899247,0.5875000000,0.7967622427,0.2092622427,0.6544984695,75,0
0.3750000000,0.0500000000,0.5750000000,0.3375000000,0.4979646072,0.5750000000,0.7845928690,0.2095928690,0.6457718232,74,0
0.3750000000,0.0625000000,0.5625000000,0.3437500000,0.4871392896,0.5625000000,0.7724308715,0.2099308715,0.6370451770,73,0
0.3750000000,0.0750000000,0.5500000000,0.3500000000,0.4763139721,0.5500000000,0.7602771249,0.2102771249,0.6283185307,72,0
0.3750000000,0.0875000000,0.5375000000,0.3562500000,0.4654886545,0.5375000000,0.7481373521,0.2106373521,0.6283185307,72,0
0.3750000000,0.1000000000,0.5250000000,0.3625000000,0.4546633370,0.5250000000,0.7360076622,0.2110076622,0.6195918845,71,0
0.3750000000,0.1125000000,0.5125000000,0.3687500000,0.4438380194,0.5125000000,0.7238882525,0.2113882525,0.6108652382,70,0
0.3750000000,0.1250000000,0.5000000000,0.3750000000,0.4330127019,0.5000000000,0.7117799876,0.2117799876,0.6021385919,69,0
0.3750000000,0.1375000000,0.4875000000,0.3812500000,0.4221873843,0.4875000000,0.6996858823,0.2121858823,0.6021385919,69,0
0.3750000000,0.1500000000,0.4750000000,0.3875000000,0.4113620668,0.4750000000,0.6876054206,0.2126054206,0.5934119457,68,0
0.3750000000,0.1625000000,0.4625000000,0.3937500000,0.4005367493,0.4625000000,0.6755381085,0.2130381085,0.5846852994,67,0
0.3750000000,0.1750000000,0.4500000000,0.4000000000,0.3897114317,0.4500000000,0.6666666667,0.2166666667,0.0000000000,0,0
0.3750000000,0.1875000000,0.4375000000,0.4062500000,0.3788861142,0.4375000000,0.6666666667,0.2291666667,0.0000000000,0,0
0.3750000000,0.2000000000,0.4250000000,0.4125000000,0.3680607966,0.4250000000,0.6666666667,0.2416666667,0.0000000000,0,0
0.3750000000,0.2125000000,0.4125000000,0.4187500000,0.3572354791,0.4125000000,0.6666666667,0.2541666667,0.0000000000,0,0
0.3750000000,0.2250000000,0.4000000000,0.4250000000,0.3464101615,0.4000000000,0.6666666667,0.2666666667,0.0000000000,0,0
0.3750000000,0.2375000000,0.3875000000,0.4312500000,0.3355848440,0.3875000000,0.6666666667,0.2791666667,0.0000000000,0,0
0.3750000000,0.2500000000,0.3750000000,0.4375000000,0.3247595264,0.3750000000,0.6666666667,0.2916666667,0.0000000000,0,0
0.3750000000,0.2625000000,0.3625000000,0.4437500000,0.3139342089,0.3750000000,0.6666666667,0.2916666667,0.0000000000,0,0
0.3750000000,0.2750000000,0.3500000000,0.4500000000,0.3031088913,0.3750000000,0.6666666667,0.2916666667,0.0000000000,0,0
0.3750000000,0.2875000000,0.3375000000,0.4562500000,0.2922835738,0.3750000000,0.6666666667,0.2916666667,0.0000000000,0,0
0.3750000000,0.3000000000,0.3250000000,0.4625000000,0.2814582562,0.3750000000,0.6666666667,0.2916666667,0.0000000000,0,0
0.3750000000,0.3125000000,0.3125000000,0.4687500000,0.2706329387,0.3750000000,0.6666666667,0.2916666667,0.0000000000,0,0
0.3750000000,0.3250000000,0.3000000000,0.4750000000,0.2598076211,0.3750000000,0.6666666667,0.2916666667,0.0000000000,0,0
0.3750000000,0.3375000000,0.2875000000,0.4812500000,0.2489823036,0.3750000000,0.6666666667,0.2916666667,0.0000000000,0,0
0.3750000000,0.3500000000,0.2750000000,0.4875000000,0.2381569860,0.3750000000,0.6666666667,0.2916666667,0.0000000000,0,0
0.3750000000,0.3625000000,0.2625000000,0.4937500000,0.2273316685,0.3750000000,0.6666666667,0.2916666667,0.0000000000,0,0
0.3750000000,0.3750000000,0.2500000000,0.5000000000,0.2165063509,0.3750000000,0.6666666667,0.2916666667,0.0000000000,0,0
0.3750000000,0.3875000000,0.2375000000,0.5062500000,0.2056810334,0.3875000000,0.6666666667,0.2791666667,0.0000000000,0,0
0.3750000000,0.4000000000,0.2250000000,0.5125000000,0.1948557159,0.4000000000,0.6666666667,0.2666666667,0.0000000000,0,0
0.3750000000,0.4125000000,0.2125000000,0.5187500000,0.1840303983,0.4125000000,0.6666666667,0.2541666667,0.0000000000,0,0
0.3750000000,0.4250000000,0.2000000000,0.5250000000,0.1732050808,0.4250000000,0.6666666667,0.2416666667,0.0000000000,0,0
0.3750000000,0.4375000000,0.1875000000,0.5312500000,0.1623797632,0.4375000000,0.6666666667,0.2291666667,0.0000000000,0,0
0.3750000000,0.4500000000,0.1750000000,0.5375000000,0.1515544457,0.4500000000,0.6666666667,0.2166666667,0.0000000000,0,0
0.3750000000,0.4625000000,0.1625000000,0.5437500000,0.1407291281,0.4625000000,0.6755381085,0.2130381085,1.5097098030,173,0
0.3750000000,0.4750000000,0.1500000000,0.5500000000,0.1299038106,0.4750000000,0.6876054206,0.2126054206,1.5009831567,172,0
0.3750000000,0.4875000000,0.1375000000,0.5562500000,0.1190784930,0.4875000000,0.6996858823,0.2121858823,1.4922565105,171,0
0.3750000000,0.5000000000,0.1250000000,0.5625000000,0.1082531755,0.5000000000,0.7117799876,0.2117799876,1.4922565105,171,0
0.3750000000,0.5125000000,0.1125000000,0.5687500000,0.0974278579,0.5125000000,0.7238882525,0.2113882525,1.4835298642,170,0
0.3750000000,0.5250000000,0.1000000000,0.5750000000,0.0866025404,0.5250000000,0.7360076622,0.2110076622,1.4748032179,169,0
0.3750000000,0.5375000000,0.0875000000,0.5812500000,0.0757772228,0.5375000000,0.7481373521,0.2106373521,1.4660765717,168,0
0.3750000000,0.5500000000,0.0750000000,0.5875000000,0.0649519053,0.5500000000,0.7602771249,0.2102771249,1.4660765717,168,0
0.3750000000,0.5625000000,0.0625000000,0.5937500000,0.0541265877,0.5625000000,0.7724308715,0.2099308715,1.4573499254,167,0
0.3750000000,0.5750000000,0.0500000000,0.6000000000,0.0433012702,0.5750000000,0.7845928690,0.2095928690,1.4486232792,166,0
0.3750000000,0.5875000000,0.0375000000,0.6062500000,0.0324759526,0.5875000000,0.7967622427,0.2092622427,1.4398966329,165,0
0.3750000000,0.6000000000,0.0250000000,0.6125000000,0.0216506351,0.6000000000,0.8089450740,0.2089450740,1.4398966329,165,0
0.3750000000,0.6125000000,0.0125000000,0.6187500000,0.0108253175,0.6125000000,0.8211347145,0.2086347145,1.4311699866,164,0
0.3750000000,0.6250000000,0.0000000000,0.6250000000,0.0000000000,0.6250000000,0.8333313139,0.2083313139,1.4311699866,164,0
0.3875000000,0.0000000000,0.6125000000,0.3062500000,0.5304405598,0.6125000000,0.8286002110,0.2161002110,0.6544984695,75,0
0.3875000000,0.0125000000,0.6000000000,0.3125000000,0.5196152423,0.6000000000,0.8164247241,0.2164247241,0.6457718232,74,0
0.3875000000,0.0250000000,0.5875000000,0.3187500000,0.5087899247,0.5875000000,0.8042559538,0.2167559538,0.6457718232,74,0
0.3875000000,0.0375000000,0.5750000000,0.3250000000,0.4979646072,0.5750000000,0.7921013588,0.2171013588,0.6370451770,73,0
0.3875000000,0.0500000000,0.5625000000,0.3312500000,0.4871392896,0.5625000000,0.7799544684,0.2174544684,0.6283185307,72,0
0.3875000000,0.0625000000,0.5500000000,0.3375000000,0.4763139721,0.5500000000,0.7678161541,0.2178161541,0.6195918845,71,0
0.3875000000,0.0750000000,0.5375000000,0.3437500000,0.4654886545,0.5375000000,0.7556913155,0.2181913155,0.6195918845,71,0
0.3875000000,0.0875000000,0.5250000000,0.3500000000,0.4546633370,0.5250000000,0.7435776685,0.2185776685,0.6108652382,70,0
0.3875000000,0.1000000000,0.5125000000,0.3562500000,0.4438380194,0.5125000000,0.7314746188,0.2189746188,0.6021385919,69,0
0.3875000000,0.1125000000,0.5000000000,0.3625000000,0.4330127019,0.5000000000,0.7193830275,0.2193830275,0.5934119457,68,0
0.3875000000,0.1250000000,0.4875000000,0.3687500000,0.4221873843,0.4875000000,0.7073047190,0.2198047190,0.5934119457,68,0
0.3875000000,0.1375000000,0.4750000000,0.3750000000,0.4113620668,0.4750000000,0.6952415259,0.2202415259,0.5846852994,67,0
0.3875000000,0.1500000000,0.4625000000,0.3812500000,0.4005367493,0.4625000000,0.6831917875,0.2206917875,0.5759586532,66,0
0.3875000000,0.1625000000,0.4500000000,0.3875000000,0.3897114317,0.4500000000,0.6711563534,0.2211563534,0.5672320069,65,0
0.3875000000,0.1750000000,0.4375000000,0.3937500000,0.3788861142,0.4375000000,0.6666666667,0.2291666667,0.0000000000,0,0
0.3875000000,0.1875000000,0.4250000000,0.4000000000,0.3680607966,0.4250000000,0.6666666667,0.2416666667,0.0000000000,0,0
0.3875000000,0.2000000000,0.4125000000,0.4062500000,0.3572354791,0.4125000000,0.6666666667,0.2541666667,0.0000000000,0,0
0.3875000000,0.2125000000,0.4000000000,0.4125000000,0.3464101615,0.4000000000,0.6666666667,0.2666666667,0.0000000000,0,0
0.3875000000,0.2250000000,0.3875000000,0.4187500000,0.3355848440,0.3875000000,0.6666666667,0.2791666667,0.0000000000,0,0
0.3875000000,0.2375000000,0.3750000000,0.4250000000,0.3247595264,0.3875000000,0.6666666667,0.2791666667,0.0000000000,0,0
0.3875000000,0.2500000000,0.3625000000,0.4312500000,0.3139342089,0.3875000000,0.6666666667,0.2791666667,0.0000000000,0,0
0.3875000000,0.2625000000,0.3500000000,0.4375000000,0.3031088913,0.3875000000,0.6666666667,0.2791666667,0.0000000000,0,0
0.3875000000,0.2750000000,0.3375000000,0.4437500000,0.2922835738,0.3875000000,0.6666666667,0.2791666667,0.0000000000,0,0
0.3875000000,0.2875000000,0.3250000000,0.4500000000,0.2814582562,0.3875000000,0.6666666667,0.2791666667,0.0000000000,0,0
0.3875000000,0.3000000000,0.3125000000,0.4562500000,0.2706329387,0.3875000000,0.6666666667,0.2791666667,0.0000000000,0,0
0.3875000000,0.3125000000,0.3000000000,0.4625000000,0.2598076211,0.3875000000,0.6666666667,0.2791666667,0.0000000000,0,0
0.3875000000,0.3250000000,0.2875000000,0.4687500000,0.2489823036,0.3875000000,0.6666666667,0.2791666667,0.0000000000,0,0
0.3875000000,0.3375000000,0.2750000000,0.4750000000,0.2381569860,0.3875000000,0.6666666667,0.2791666667,0.0000000000,0,0
0.3875000000,0.3500000000,0.2625000000,0.4812500000,0.2273316685,0.3875000000,0.6666666667,0.2791666667,0.0000000000,0,0
0.3875000000,0.3625000000,0.2500000000,0.4875000000,0.2165063509,0.3875000000,0.6666666667,0.2791666667,0.0000000000,0,0
0.3875000000,0.3750000000,0.2375000000,0.4937500000,0.2056810334,0.3875000000,0.6666666667,0.2791666667,0.0000000000,0,0
0.3875000000,0.3875000000,0.2250000000,0.5000000000,0.1948557159,0.3875000000,0.6666666667,0.2791666667,0.0000000000,0,0
0.3875000000,0.4000000000,0.2125000000,0.5062500000,0.1840303983,0.4000000000,0.6666666667,0.2666666667,0.0000000000,0,0
0.3875000000,0.4125000000,0.2000000000,0.5125000000,0.1732050808,0.4125000000,0.6666666667,0.2541666667,0.0000000000,0,0
0.3875000000,0.4250000000,0.1875000000,0.5187500000,0.1623797632,0.4250000000,0.6666666667,0.2416666667,0.0000000000,0,0
0.3875000000,0.4375000000,0.1750000000,0.5250000000,0.1515544457,0.4375000000,0.6666666667,0.2291666667,0.0000000000,0,0
0.3875000000,0.4500000000,0.1625000000,0.5312500000,0.1407291281,0.4500000000,0.6711563534,0.2211563534,1.5271630955,175,0
0.3875000000,0.4625000000,0.1500000000,0.5375000000,0.1299038106,0.4625000000,0.6831917875,0.2206917875,1.5184364492,174,0
0.3875000000,0.4750000000,0.1375000000,0.5437500000,0.1190784930,0.4750000000,0.6952415259,0.2202415259,1.5097098030,173,0
0.3875000000,0.4875000000,0.1250000000,0.5500000000,0.1082531755,0.4875000000,0.7073047190,0.2198047190,1.5009831567,172,0
0.3875000000,0.5000000000,0.1125000000,0.5562500000,0.0974278579,0.5000000000,0.7193830275,0.2193830275,1.5009831567,172,0
0.3875000000,0.5125000000,0.1000000000,0.5625000000,0.0866025404,0.5125000000,0.7314746188,0.2189746188,1.4922565105,171,0
0.3875000000,0.5250000000,0.0875000000,0.5687500000,0.0757772228,0.5250000000,0.7435776685,0.2185776685,1.4835298642,170,0
0.3875000000,0.5375000000,0.0750000000,0.5750000000,0.0649519053,0.5375000000,0.7556913155,0.2181913155,1.4748032179,169,0
0.3875000000,0.5500000000,0.0625000000,0.5812500000,0.0541265877,0.5500000000,0.7678161541,0.2178161541,1.4748032179,169,0
0.3875000000,0.5625000000,0.0500000000,0.5875000000,0.0433012702,0.5625000000,0.7799544684,0.2174544684,1.4660765717,168,0
